TESEX,edtime,classdeg,classoth,exc,hw,reg,read,comp_games,working,caretaking,faminc,faminc_cat,race,race_num,GEREG,GESTFIPS,weekday,weekday_num,TUYEAR,TUMONTH,TESCHLVL,TUFINLWGT
1,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,480.0,0.0,11.0,3.0,Asian,5,4,6,Weekend,1,2011,12,2,16108810.162247
1,355.0,300.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,White,2,3,48,Weekday,2,2011,12,2,60171526.693822
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,3,54,Weekend,1,2011,12,1,7316304.28651
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,Hispanic,1,2,17,Weekend,1,2011,12,1,7484814.266263
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,White,2,4,53,Weekend,1,2011,12,2,1542767.745464
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,1,25,Weekend,1,2011,12,1,15414806.018658
2,608.0,473.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,White,2,1,33,Weekday,2,2011,12,1,12233061.36784
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Black,3,3,48,Weekend,1,2011,12,2,2451924.212377
1,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,Black,3,3,51,Weekday,2,2011,12,1,17501699.50057
1,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,200.0,2.0,1.0,White,2,4,6,Weekend,1,2011,12,2,2573816.081239
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,10.0,2.0,White,2,2,19,Weekday,2,2011,12,2,9808322.136661
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,4,6,Weekday,2,2011,12,2,57376711.282606
1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,16.0,5.0,Asian,5,1,25,Weekend,1,2011,12,2,11402294.936975
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,20.0,12.0,3.0,White,2,3,48,Weekday,2,2011,12,2,7356514.0742
1,462.0,402.0,0.0,0.0,60.0,0.0,70.0,0.0,0.0,1.0,14.0,4.0,White,2,1,36,Weekday,2,2011,12,1,47328231.181098
2,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,105.0,0.0,13.0,3.0,Black,3,2,17,Weekend,1,2011,12,2,3654504.335207
1,501.0,351.0,0.0,0.0,150.0,0.0,0.0,220.0,0.0,0.0,9.0,2.0,White,2,4,6,Weekday,2,2011,12,1,8191558.121021
2,350.0,290.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Black,3,1,36,Weekday,2,2011,12,1,12202836.515318
1,613.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,12.0,15.0,4.0,White,2,1,34,Weekday,2,2011,12,2,39219782.525159
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,115.0,8.0,2.0,White,2,3,47,Weekday,2,2011,12,2,8744807.48979
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,2.0,1.0,Hispanic,1,1,34,Weekend,1,2011,12,1,11296763.16634
2,195.0,0.0,0.0,0.0,195.0,0.0,15.0,0.0,480.0,80.0,14.0,4.0,Black,3,3,37,Weekday,2,2011,12,2,17470663.625809
1,360.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,4,53,Weekday,2,2011,12,2,13434744.891587
2,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,30.0,205.0,15.0,4.0,White,2,3,12,Weekday,2,2011,12,2,10264905.053899
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,4.0,Hispanic,1,4,6,Weekend,1,2011,12,2,7527661.32402
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Hispanic,1,1,36,Weekday,2,2011,12,1,18354216.677235
1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,3.0,White,2,1,36,Weekend,1,2011,12,2,2897468.184
1,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,16.0,5.0,White,2,2,39,Weekday,2,2011,12,2,37596191.860956
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,Hispanic,1,3,48,Weekend,1,2011,12,1,12728524.938909
2,455.0,395.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,49,Weekday,2,2011,12,1,8406112.676207
1,375.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,11.0,3.0,Black,3,3,21,Weekend,1,2011,12,1,11695123.495317
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,3,13,Weekday,2,2011,12,1,17658849.937805
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,9.0,2.0,Hispanic,1,4,6,Weekend,1,2011,12,1,7637597.839417
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,8.0,2.0,White,2,1,33,Weekend,1,2011,12,1,5227056.399931
1,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,2,18,Weekday,2,2011,12,1,15533792.526651
2,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,455.0,5.0,14.0,4.0,White,2,2,17,Weekday,2,2011,12,2,43003029.833525
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,White,2,3,48,Weekday,2,2011,12,1,11199321.365258
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,20.0,1.0,1.0,White,2,4,8,Weekday,2,2011,12,2,4367428.028251
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,410.0,5.0,4.0,1.0,Hispanic,1,3,48,Weekday,2,2011,12,2,19679294.689021
2,330.0,300.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,White,2,3,48,Weekend,1,2011,12,1,10444377.755888
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,White,2,2,18,Weekday,2,2011,12,2,8784809.09636
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,Black,3,3,45,Weekend,1,2011,12,2,6367415.212877
1,150.0,0.0,0.0,0.0,150.0,0.0,0.0,60.0,0.0,0.0,13.0,3.0,White,2,2,55,Weekend,1,2011,12,2,823143.328626
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,13.0,3.0,White,2,1,25,Weekday,2,2011,12,1,20320358.480288
2,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,White,2,3,45,Weekend,1,2011,12,2,2612421.76556
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,Hispanic,1,3,48,Weekend,1,2011,12,2,4293441.201658
2,400.0,340.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Hispanic,1,4,6,Weekday,2,2011,12,1,15378636.286882
2,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,180.0,0.0,15.0,4.0,White,2,1,42,Weekday,2,2011,12,2,74519733.36647
2,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,155.0,6.0,1.0,Black,3,2,27,Weekday,2,2011,12,1,3919381.628243
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,3,12,Weekday,2,2011,12,2,6042106.543919
1,210.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,90.0,0.0,8.0,2.0,Black,3,3,13,Weekend,1,2011,12,2,1928178.422124
1,120.0,0.0,0.0,0.0,120.0,0.0,0.0,90.0,0.0,0.0,8.0,2.0,Hispanic,1,1,36,Weekend,1,2011,12,1,10414955.185604
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,14.0,4.0,White,2,3,51,Weekday,2,2011,12,2,11842504.765604
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,5.0,1.0,Hispanic,1,4,6,Weekday,2,2011,12,2,4454563.274861
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,520.0,0.0,11.0,3.0,White,2,3,12,Weekend,1,2011,12,2,4048475.754666
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,1.0,Black,3,3,48,Weekend,1,2011,12,2,3828570.887125
2,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,7.0,1.0,Black,3,3,45,Weekday,2,2011,12,2,7747596.279042
2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,20.0,118.0,16.0,5.0,White,2,2,38,Weekend,1,2011,12,2,5481887.187306
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,Hispanic,1,2,18,Weekday,2,2011,12,1,13420096.59334
2,250.0,250.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,130.0,1.0,1.0,White,2,2,19,Weekday,2,2011,12,2,7323864.552227
1,360.0,10.0,290.0,0.0,60.0,0.0,60.0,60.0,0.0,70.0,16.0,5.0,White,2,4,6,Weekday,2,2011,12,2,16026461.469542
1,270.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Asian,5,2,39,Weekday,2,2011,12,2,33485507.946303
1,360.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Black,3,2,19,Weekend,1,2011,12,2,1597075.367347
2,190.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,465.0,0.0,1.0,1.0,Black,3,3,13,Weekday,2,2011,12,2,8099190.138141
2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,78.0,12.0,3.0,White,2,3,51,Weekday,2,2011,12,2,2863273.925084
1,75.0,0.0,0.0,0.0,75.0,0.0,30.0,0.0,180.0,60.0,15.0,4.0,White,2,4,6,Weekend,1,2011,12,1,8717166.182005
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,15.0,4.0,White,2,3,24,Weekday,2,2011,12,2,24056342.168242
2,735.0,455.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,White,2,3,45,Weekday,2,2011,12,1,9018401.972739
2,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,290.0,40.0,10.0,2.0,Other,6,4,41,Weekend,1,2011,12,2,5837416.304619
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,White,2,1,42,Weekday,2,2011,12,1,11855395.739781
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Hispanic,1,3,5,Weekday,2,2011,12,1,13551486.844684
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,40,Weekday,2,2011,12,1,12044378.748639
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,5.0,1.0,White,2,2,29,Weekday,2,2011,12,2,14903574.329782
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,15.0,4.0,White,2,2,17,Weekday,2,2011,12,1,9590798.753363
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,440.0,1.0,1.0,Black,3,3,13,Weekend,1,2012,1,2,2383445.672576
1,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Black,3,3,12,Weekend,1,2012,1,2,16119545.281427
2,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,12.0,3.0,White,2,1,9,Weekend,1,2012,1,2,2073653.700887
1,300.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,Black,3,3,12,Weekend,1,2012,1,2,3957146.147599
1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,620.0,65.0,6.0,1.0,Hispanic,1,4,6,Weekday,2,2012,1,1,10230488.073766
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,White,2,3,5,Weekend,1,2012,1,2,991957.395515
2,461.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,Hispanic,1,1,9,Weekend,1,2012,1,2,8917762.435279
1,189.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,2,26,Weekday,2,2012,1,1,13534533.466396
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Black,3,2,19,Weekend,1,2012,1,2,1197420.261173
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,2.0,White,2,2,18,Weekend,1,2012,1,2,2121658.683086
2,510.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,95.0,1.0,1.0,White,2,2,39,Weekend,1,2012,1,2,1133551.044678
2,564.0,504.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,151.0,13.0,3.0,White,2,3,13,Weekday,2,2012,1,2,8052324.759551
1,519.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,White,2,3,54,Weekend,1,2012,1,2,1974388.146122
2,835.0,690.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,4.0,1.0,White,2,2,27,Weekday,2,2012,1,2,11796314.568142
1,740.0,515.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,White,2,3,12,Weekday,2,2012,1,2,7756206.743634
1,445.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,White,2,2,18,Weekday,2,2012,1,1,12425850.854532
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,White,2,3,47,Weekend,1,2012,1,1,3668962.95105
1,457.0,427.0,0.0,0.0,30.0,0.0,0.0,45.0,0.0,0.0,15.0,4.0,White,2,1,42,Weekday,2,2012,1,1,17360163.638971
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,3.0,White,2,1,36,Weekend,1,2012,1,1,4347800.679381
2,250.0,190.0,0.0,0.0,60.0,0.0,0.0,30.0,0.0,0.0,13.0,3.0,Hispanic,1,4,6,Weekday,2,2012,1,2,30287069.409825
2,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Black,3,2,39,Weekday,2,2012,1,1,13053744.306476
2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,30.0,6.0,1.0,White,2,4,53,Weekend,1,2012,1,2,2321006.690498
2,475.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Hispanic,1,4,6,Weekday,2,2012,1,1,20991969.040932
1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,90.0,0.0,60.0,11.0,3.0,Asian,5,3,48,Weekday,2,2012,1,1,19963151.564014
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1.0,3.0,1.0,Black,3,1,9,Weekend,1,2012,1,2,3026590.15999
1,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Hispanic,1,4,4,Weekend,1,2012,1,1,5833226.230289
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,White,2,4,6,Weekend,1,2012,1,1,2269742.819902
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,White,2,4,32,Weekend,1,2012,1,1,4048376.526021
2,490.0,340.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hispanic,1,4,6,Weekday,2,2012,1,1,10494653.94802
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,120.0,1.0,1.0,White,2,3,13,Weekend,1,2012,1,1,2280365.090128
1,240.0,0.0,0.0,0.0,240.0,0.0,0.0,30.0,0.0,0.0,5.0,1.0,Hispanic,1,2,26,Weekend,1,2012,1,2,18747831.191055
2,500.0,410.0,0.0,0.0,90.0,0.0,0.0,0.0,250.0,0.0,16.0,5.0,White,2,3,48,Weekday,2,2012,1,1,17210023.054882
2,263.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,White,2,2,26,Weekend,1,2012,1,2,15136767.749113
1,395.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Hispanic,1,4,6,Weekday,2,2012,1,1,18622546.904131
2,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Black,3,3,11,Weekend,1,2012,1,2,1491903.844434
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,48,Weekend,1,2012,1,2,8223222.983028
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,15.0,4.0,White,2,4,8,Weekday,2,2012,1,2,7431943.500684
2,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,150.0,2.0,1.0,Black,3,3,48,Weekend,1,2012,1,2,2663818.817651
1,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,4,8,Weekday,2,2012,1,2,34491041.008715
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,3,48,Weekend,1,2012,1,1,4689469.121644
2,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,13.0,3.0,White,2,1,42,Weekday,2,2012,1,1,20314544.268256
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,12.0,3.0,White,2,1,42,Weekend,1,2012,1,1,3326881.84206
1,190.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,120.0,4.0,1.0,Hispanic,1,4,8,Weekday,2,2012,1,2,20963725.188232
1,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,12,Weekend,1,2012,1,2,13889075.522003
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,13,Weekend,1,2012,1,1,5290087.38397
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,1,33,Weekend,1,2012,1,1,3075162.801478
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,White,2,2,17,Weekend,1,2012,1,1,4301584.981397
2,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,1,34,Weekday,2,2012,1,1,10090884.993879
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Hispanic,1,3,48,Weekend,1,2012,1,1,6644577.327528
2,375.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Hispanic,1,3,10,Weekend,1,2012,1,1,5133149.063186
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.0,4.0,White,2,2,55,Weekend,1,2012,1,2,2911228.731869
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,5,Weekend,1,2012,1,1,4572128.21408
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,8.0,2.0,White,2,4,53,Weekend,1,2012,1,1,2600250.65424
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Hispanic,1,1,36,Weekday,2,2012,1,1,19917556.830892
2,430.0,430.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,7.0,1.0,Black,3,2,39,Weekday,2,2012,1,1,13157876.271077
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,269.0,2.0,1.0,Black,3,2,29,Weekday,2,2012,1,1,4323276.418997
2,750.0,480.0,15.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,1,42,Weekday,2,2012,1,2,19532790.914646
1,365.0,215.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,Hispanic,1,4,6,Weekday,2,2012,1,2,31042853.535692
2,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Hispanic,1,4,6,Weekend,1,2012,1,1,2774757.379974
1,605.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,White,2,1,23,Weekend,1,2012,1,2,2036207.201279
2,329.0,0.0,0.0,0.0,329.0,0.0,0.0,60.0,0.0,208.0,14.0,4.0,Hispanic,1,2,31,Weekend,1,2012,1,2,1868727.959421
2,503.0,431.0,0.0,20.0,52.0,0.0,15.0,0.0,0.0,25.0,14.0,4.0,White,2,4,16,Weekday,2,2012,1,1,11379001.15438
2,638.0,400.0,0.0,0.0,238.0,0.0,0.0,45.0,0.0,0.0,11.0,3.0,Other,6,4,6,Weekday,2,2012,1,1,15636843.172247
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,2.0,Hispanic,1,3,12,Weekend,1,2012,1,1,6471111.764293
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,12.0,3.0,White,2,4,6,Weekday,2,2012,1,2,16981725.927703
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,12.0,3.0,White,2,3,51,Weekend,1,2012,1,2,4442895.61705
1,540.0,420.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Hispanic,1,3,12,Weekday,2,2012,1,1,13135927.691564
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.0,1.0,Black,3,3,37,Weekend,1,2012,1,2,1252504.061532
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,3,48,Weekend,1,2012,1,1,3581215.717686
2,163.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,45.0,13.0,3.0,White,2,3,47,Weekday,2,2012,1,2,7060000.547321
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Black,3,2,39,Weekday,2,2012,1,2,9968344.429143
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,9.0,2.0,White,2,3,5,Weekend,1,2012,1,1,3542469.912892
2,75.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,Hispanic,1,4,6,Weekend,1,2012,1,1,8324272.139923
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,4,30,Weekday,2,2012,1,2,8023617.973007
1,510.0,450.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,3,51,Weekday,2,2012,1,1,15025920.941672
1,520.0,160.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,57.0,15.0,4.0,White,2,2,29,Weekday,2,2012,1,2,6210743.369265
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,75.0,11.0,3.0,White,2,4,8,Weekend,1,2012,1,1,2324466.456247
2,690.0,375.0,15.0,0.0,300.0,0.0,30.0,0.0,0.0,0.0,15.0,4.0,Asian,5,1,9,Weekday,2,2012,1,1,14900970.024792
1,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Black,3,3,1,Weekday,2,2012,1,1,14157418.883818
1,505.0,0.0,0.0,0.0,505.0,0.0,30.0,0.0,0.0,0.0,2.0,1.0,White,2,4,32,Weekend,1,2012,1,2,2441388.528582
1,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,6,Weekend,1,2012,1,1,3468778.50329
2,172.0,150.0,22.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,14.0,4.0,White,2,3,51,Weekday,2,2012,1,2,8987697.298731
2,465.0,445.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Hispanic,1,2,20,Weekday,2,2012,1,1,22483330.547269
1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,15.0,4.0,White,2,2,27,Weekday,2,2012,1,2,11646865.354311
1,480.0,395.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,2,26,Weekday,2,2012,1,1,13185220.683625
2,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,Black,3,3,24,Weekend,1,2012,1,2,1252188.438955
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,285.0,0.0,9.0,2.0,Asian,5,1,33,Weekend,1,2012,1,1,3664501.227313
2,290.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,545.0,120.0,13.0,3.0,White,2,1,36,Weekday,2,2012,1,2,7255344.326412
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,3.0,Hispanic,1,1,34,Weekend,1,2012,1,1,7268304.588182
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,50.0,7.0,1.0,Black,3,2,55,Weekday,2,2012,1,2,4886797.923945
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,1,25,Weekend,1,2012,1,2,4115096.255366
2,0.0,0.0,0.0,0.0,0.0,0.0,120.0,60.0,0.0,0.0,15.0,4.0,White,2,3,48,Weekend,1,2012,1,1,5864376.114979
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Hispanic,1,4,6,Weekend,1,2012,1,1,10982161.294446
1,413.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Black,3,3,51,Weekday,2,2012,1,1,12403303.52815
2,461.0,441.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,26,Weekday,2,2012,1,1,12762931.698745
2,638.0,428.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,1,9,Weekday,2,2012,1,1,16685538.674454
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,2,31,Weekday,2,2012,1,1,14754959.695147
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Hispanic,1,3,13,Weekday,2,2012,1,1,19186141.378323
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,White,2,3,13,Weekend,1,2012,1,2,3832237.599155
